"","scntfcN","dcmlLtt","dcmlLng","class","order","stratgy","temp_mean","temp_var","temp_autocor","ppt_mean","ppt_var","ppt_autocor","prop_drought","ECO_NAME","BIOME","ECO_ID","ECO_SYM","biome_name"
"6220","Dichanthelium clandestinum (L.) Gould",41.569004,-77.468132,"Liliopsida","Poales","dimorphic",7.66321493939656,0.529074896324586,0.277059060614573,1159.44265226039,27976.2622650823,-0.00069073320825834,0.025,"Allegheny Highlands forests",4,50401,75,"Temperate Broadleaf & Mixed Forests"
"6221","Dichanthelium clandestinum (L.) Gould",39.288617,-77.7372,"Liliopsida","Poales","dimorphic",12.0213321360146,0.365826855477598,0.165786618672099,1062.00339712748,41833.7796616925,-0.000651931899098785,0.025,"Appalachian-Blue Ridge forests",4,50403,61,"Temperate Broadleaf & Mixed Forests"
"6222","Dichanthelium clandestinum (L.) Gould",43.131389,-72.438611,"Liliopsida","Poales","dimorphic",7.86922953768474,0.516803157791607,0.158895082386551,1085.02979706555,33943.7840040047,-0.000418932928789392,0.025,"New England-Acadian forests",4,50410,58,"Temperate Broadleaf & Mixed Forests"
"6223","Dichanthelium clandestinum (L.) Gould",34.307972,-81.974806,"Liliopsida","Poales","dimorphic",16.4703737584556,0.368668297649984,0.33957324376061,1145.33233940311,47084.419335008,-0.00070652714857549,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6224","Dichanthelium clandestinum (L.) Gould",41.945359,-75.446782,"Liliopsida","Poales","dimorphic",7.62534669550454,0.433141365417185,0.193297005321703,1189.0725544255,31240.4937405265,-0.000726394858584416,0.025,"Allegheny Highlands forests",4,50401,75,"Temperate Broadleaf & Mixed Forests"
"6225","Dichanthelium clandestinum (L.) Gould",32.478957,-89.066626,"Liliopsida","Poales","dimorphic",17.5553666091547,0.309175371443763,0.285063972952552,1457.13762236804,65153.6842640904,-0.000466953479745927,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6226","Dichanthelium clandestinum (L.) Gould",32.478957,-89.066626,"Liliopsida","Poales","dimorphic",17.5553666091547,0.309175371443763,0.285063972952552,1457.13762236804,65153.6842640904,-0.000466953479745927,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6227","Dichanthelium clandestinum (L.) Gould",32.418464,-89.027571,"Liliopsida","Poales","dimorphic",17.4557104808528,0.308302290155394,0.293503364693056,1454.66883961747,61440.6089753085,-0.00049810574774069,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6228","Dichanthelium clandestinum (L.) Gould",32.418464,-89.027571,"Liliopsida","Poales","dimorphic",17.4557104808528,0.308302290155394,0.293503364693056,1454.66883961747,61440.6089753085,-0.00049810574774069,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6229","Dichanthelium clandestinum (L.) Gould",41.301111,-82.531472,"Liliopsida","Poales","dimorphic",10.1978857924299,0.702723406606821,0.32001002330762,994.863651926924,22195.8210658257,-0.000337316576190431,0.025,"Southern Great Lakes forests",4,50414,77,"Temperate Broadleaf & Mixed Forests"
"6230","Dichanthelium clandestinum (L.) Gould",41.301111,-82.531472,"Liliopsida","Poales","dimorphic",10.1978857924299,0.702723406606821,0.32001002330762,994.863651926924,22195.8210658257,-0.000337316576190431,0.025,"Southern Great Lakes forests",4,50414,77,"Temperate Broadleaf & Mixed Forests"
"6231","Dichanthelium clandestinum (L.) Gould",35.314444,-82.910556,"Liliopsida","Poales","dimorphic",9.6704271828256,0.342007187914144,0.451106208840657,1932.25304580316,124380.148091275,-0.000654061801773862,0.025,"Appalachian-Blue Ridge forests",4,50403,61,"Temperate Broadleaf & Mixed Forests"
"6232","Dichanthelium clandestinum (L.) Gould",40.4742,-74.4397,"Liliopsida","Poales","dimorphic",11.7720736526861,0.527626202261292,0.411298338865455,1241.0151545827,31230.9640256772,-0.000664491516908588,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6233","Dichanthelium clandestinum (L.) Gould",40.7906,-73.963075,"Liliopsida","Poales","dimorphic",13.0812542380356,0.406932928220472,0.120024438472534,1242.79065834604,47176.7150443035,-0.000625037276904208,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6234","Dichanthelium clandestinum (L.) Gould",40.776025,-73.968467,"Liliopsida","Poales","dimorphic",13.0812542380356,0.406932928220472,0.120024438472534,1242.79065834604,47176.7150443035,-0.000625037276904208,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6235","Dichanthelium clandestinum (L.) Gould",40.766764,-73.975267,"Liliopsida","Poales","dimorphic",13.2393371535511,0.428323338913671,0.127608178100606,1238.8537329697,46086.6115005117,-0.000605434979325323,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6236","Dichanthelium clandestinum (L.) Gould",34.041,-82.0052,"Liliopsida","Poales","dimorphic",16.7840447076937,0.340716300468658,0.27288643364631,1171.03639630574,41519.8083239284,-0.000573332399069958,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6237","Dichanthelium clandestinum (L.) Gould",39.06528,-76.730815,"Liliopsida","Poales","dimorphic",12.6641687997958,0.355082188131881,0.146952578972491,1167.53983064977,46006.625703043,-0.000747574482168764,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6238","Dichanthelium clandestinum (L.) Gould",39.070261,-76.781576,"Liliopsida","Poales","dimorphic",12.8898761795788,0.336494442774899,0.167430967558642,1165.27594589606,45741.4136375163,-0.000768457222399809,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6239","Dichanthelium clandestinum (L.) Gould",39.051508,-76.779395,"Liliopsida","Poales","dimorphic",12.7996565888568,0.320906239170261,0.159901496950431,1153.9919106088,44515.6482810465,-0.000753223469299899,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6240","Dichanthelium clandestinum (L.) Gould",40.766499,-73.975311,"Liliopsida","Poales","dimorphic",13.2393371535511,0.428323338913671,0.127608178100606,1238.8537329697,46086.6115005117,-0.000605434979325323,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6241","Dichanthelium clandestinum (L.) Gould",40.766758,-73.974884,"Liliopsida","Poales","dimorphic",13.2393371535511,0.428323338913671,0.127608178100606,1238.8537329697,46086.6115005117,-0.000605434979325323,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6242","Dichanthelium clandestinum (L.) Gould",38.73285,-87.98921,"Liliopsida","Poales","dimorphic",12.6029834979918,0.491590831333792,0.175145741859323,1180.80838384861,41237.3879853789,-0.000857086908735614,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"6243","Dichanthelium clandestinum (L.) Gould",34.028,-81.06989,"Liliopsida","Poales","dimorphic",18.018142281509,0.406922415668767,0.378520389916963,1182.63670535204,34422.9188180099,-0.000686170345308595,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6244","Dichanthelium clandestinum (L.) Gould",40.42353,-79.671542,"Liliopsida","Poales","dimorphic",10.6787883014214,0.430341531658407,0.260824439895347,1094.61121647532,33637.866797298,-0.000167748138663509,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6245","Dichanthelium clandestinum (L.) Gould",39.9181291,-75.4047493,"Liliopsida","Poales","dimorphic",12.7645663749881,0.406043236364527,0.217207671424791,1181.92861417445,42635.5510425045,-0.000532890701028122,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6246","Dichanthelium clandestinum (L.) Gould",39.7751,-74.5075,"Liliopsida","Poales","dimorphic",12.3094468233062,0.369502527330276,0.248493556135203,1199.11861512719,29100.1308342432,-0.000711669624912061,0.025,"Atlantic coastal pine barrens",5,50504,71,"Temperate Conifer Forests"
"6247","Dichanthelium clandestinum (L.) Gould",39.7952,-74.5249,"Liliopsida","Poales","dimorphic",12.3249078611048,0.371637527112948,0.254341325345795,1199.12498660204,28478.4201362225,-0.000730617180741634,0.025,"Atlantic coastal pine barrens",5,50504,71,"Temperate Conifer Forests"
"6248","Dichanthelium clandestinum (L.) Gould",41.300821,-88.171432,"Liliopsida","Poales","dimorphic",10.117437037026,0.721048743269582,0.192694035825682,960.525133086414,26261.9129400158,-0.000279292153181073,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"6249","Dichanthelium clandestinum (L.) Gould",40.332713,-79.238167,"Liliopsida","Poales","dimorphic",9.25694180697929,0.46166481966425,0.255379138040959,1344.78565346322,31561.4418761093,-0.000353467624669416,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6250","Dichanthelium clandestinum (L.) Gould",36.404917,-81.620667,"Liliopsida","Poales","dimorphic",10.8286004647976,0.406169045855905,0.392328202808884,1307.0626622642,58668.0030887798,-0.0007113689184045,0.025,"Appalachian-Blue Ridge forests",4,50403,61,"Temperate Broadleaf & Mixed Forests"
"6251","Dichanthelium clandestinum (L.) Gould",36.425167,-81.597722,"Liliopsida","Poales","dimorphic",9.97566383640941,0.352617391314447,0.314224090388392,1382.45199063929,64954.7654459361,-0.000737596320689327,0.025,"Appalachian-Blue Ridge forests",4,50403,61,"Temperate Broadleaf & Mixed Forests"
"6252","Dichanthelium clandestinum (L.) Gould",40.928879,-79.250098,"Liliopsida","Poales","dimorphic",9.19910772835336,0.471058968187751,0.268553201291492,1172.71210014529,34500.5254294986,-0.00062508689901677,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6253","Dichanthelium clandestinum (L.) Gould",40.928879,-79.250098,"Liliopsida","Poales","dimorphic",9.19910772835336,0.471058968187751,0.268553201291492,1172.71210014529,34500.5254294986,-0.00062508689901677,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6254","Dichanthelium clandestinum (L.) Gould",40.969064,-80.02965,"Liliopsida","Poales","dimorphic",9.31072231618369,0.591391262478765,0.411127943708286,1085.80466517006,23182.2715625515,-0.000286859757822663,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6255","Dichanthelium clandestinum (L.) Gould",39.766667,-79.75,"Liliopsida","Poales","dimorphic",9.60257844227116,0.464178452686709,0.281812791196014,1364.12735208651,31887.0130956765,-0.000512795649891814,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6256","Dichanthelium clandestinum (L.) Gould",39.8272,-74.5382,"Liliopsida","Poales","dimorphic",12.3481078729397,0.369495669670683,0.252835107467167,1203.98729724419,28616.6375121088,-0.000724161555292444,0.025,"Atlantic coastal pine barrens",5,50504,71,"Temperate Conifer Forests"
"6257","Dichanthelium clandestinum (L.) Gould",41.035094,-80.107697,"Liliopsida","Poales","dimorphic",9.63047846352182,0.638667325560843,0.455063929042324,1079.40648520865,24635.9471997078,-0.000154671331498067,0.025,"Southern Great Lakes forests",4,50414,77,"Temperate Broadleaf & Mixed Forests"
"6258","Dichanthelium clandestinum (L.) Gould",40.480617,-79.168773,"Liliopsida","Poales","dimorphic",10.3016272056394,0.420378312014273,0.274624027707132,1191.55560302734,30644.7018573185,-0.00021072983055396,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6259","Dichanthelium clandestinum (L.) Gould",40.825533,-78.974492,"Liliopsida","Poales","dimorphic",9.17899306227521,0.454348649630671,0.271376476748699,1238.33429103944,29517.3471097695,-0.000659281203649328,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6260","Dichanthelium clandestinum (L.) Gould",40.151295,-80.271189,"Liliopsida","Poales","dimorphic",10.1932394911603,0.552725574432775,0.359029811100852,1004.14720042159,26875.6857171988,-0.000194387003357774,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6261","Dichanthelium clandestinum (L.) Gould",41.25963,-88.16667,"Liliopsida","Poales","dimorphic",10.1172321598704,0.719213433116232,0.188878329635617,957.490377286585,25234.5468549983,-0.000309661253183407,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"6262","Dichanthelium clandestinum (L.) Gould",39.850365,-79.605487,"Liliopsida","Poales","dimorphic",9.52562481019555,0.491379974769641,0.321897952706306,1407.70892482851,37716.0362801517,-0.000523211848469999,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6263","Dichanthelium clandestinum (L.) Gould",39.876144,-75.211603,"Liliopsida","Poales","dimorphic",13.4855200372091,0.520403276887764,0.304617330446121,1201.71370641197,36854.5399046147,-0.000805348733171571,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6264","Dichanthelium clandestinum (L.) Gould",38.9467,-88.2523,"Liliopsida","Poales","dimorphic",12.3913663771094,0.569512284845397,0.221645467400142,1143.77157220608,34661.2795453273,-0.000605266420718866,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"6265","Dichanthelium clandestinum (L.) Gould",38.8831,-83.4025,"Liliopsida","Poales","dimorphic",12.0600225169484,0.416574973521349,0.290473906454394,1134.65880305593,34981.9024855302,-0.000304901188610449,0.025,"Central U.S. hardwood forests",4,50404,69,"Temperate Broadleaf & Mixed Forests"
"6266","Dichanthelium clandestinum (L.) Gould",40.106944,-79.717222,"Liliopsida","Poales","dimorphic",10.8186516878082,0.415642751726833,0.264630773907406,1116.39071283108,35489.3092276329,-0.000168801084793222,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6267","Dichanthelium clandestinum (L.) Gould",39.786,-74.5028,"Liliopsida","Poales","dimorphic",12.3094468233062,0.369502527330276,0.248493556135203,1199.11861512719,29100.1308342432,-0.000711669624912061,0.025,"Atlantic coastal pine barrens",5,50504,71,"Temperate Conifer Forests"
"6268","Dichanthelium clandestinum (L.) Gould",40.44595,-80.5095,"Liliopsida","Poales","dimorphic",10.7722003750685,0.459117997241465,0.241452130767625,1056.06798720941,33496.3995152965,-0.000243231199206522,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6269","Dichanthelium clandestinum (L.) Gould",41.698973,-77.12566,"Liliopsida","Poales","dimorphic",7.48252955878653,0.529759706297693,0.29383258596305,973.533935546875,31481.458335047,-0.000448597061676968,0.025,"Allegheny Highlands forests",4,50401,75,"Temperate Broadleaf & Mixed Forests"
"6270","Dichanthelium clandestinum (L.) Gould",40.455056,-80.368092,"Liliopsida","Poales","dimorphic",10.6810516496984,0.472961349471052,0.266255765604576,1037.1550322742,30745.9416348637,-0.000172636097181685,0.025,"Appalachian mixed mesophytic forests",4,50402,74,"Temperate Broadleaf & Mixed Forests"
"6271","Dichanthelium clandestinum (L.) Gould",41.6961,-88.5136,"Liliopsida","Poales","dimorphic",9.44218327359456,0.717567936006807,0.145181984287809,951.435747844417,29164.7611220323,-0.000468848639319329,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"6272","Dichanthelium clandestinum (L.) Gould",41.964727,-78.407652,"Liliopsida","Poales","dimorphic",7.6153564453125,0.514232220315295,0.256109484611067,1058.51809320217,17085.8173086393,-0.000720541265321855,0.025,"Allegheny Highlands forests",4,50401,75,"Temperate Broadleaf & Mixed Forests"
"6273","Panicum clandestinum L.",41.175295,-72.198715,"Liliopsida","Poales","dimorphic",11.2350443863287,0.448461263321211,0.320551256489488,1226.20315030726,31320.7672797703,-0.000501046389868778,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
"6274","Panicum clandestinum L.",37,-89,"Liliopsida","Poales","dimorphic",14.3583835276162,0.412491917354955,0.154295690203839,1299.75466844512,52711.8158091778,-0.000773921350946417,0.025,"Central U.S. hardwood forests",4,50404,69,"Temperate Broadleaf & Mixed Forests"
"6275","Dichanthelium clandestinum (L.) Gould",40.06667,-89.35,"Liliopsida","Poales","dimorphic",11.3114492602465,0.642733422964539,0.159035167509115,953.278539145865,26602.066736422,0.000233715302337217,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"6276","Dichanthelium clandestinum (L.) Gould",34.0822,-82.3334,"Liliopsida","Poales","dimorphic",16.5272713870537,0.416753196125144,0.388838649618117,1154.83748422018,53469.6604005384,-0.000642596481923469,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6277","Dichanthelium clandestinum (L.) Gould",34.0822,-82.3334,"Liliopsida","Poales","dimorphic",16.5272713870537,0.416753196125144,0.388838649618117,1154.83748422018,53469.6604005384,-0.000642596481923469,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"6278","Panicum clandestinum L.",41.0633,-77.07,"Liliopsida","Poales","dimorphic",8.20383933695351,0.557863242190756,0.286689383641061,1269.70345250572,52250.2371229289,-0.000624344504761881,0.025,"Appalachian-Blue Ridge forests",4,50403,61,"Temperate Broadleaf & Mixed Forests"
"6279","Dichanthelium clandestinum (L.) Gould",41.88527,-72.26138,"Liliopsida","Poales","dimorphic",9.14313212836661,0.524275941754444,0.292290755630793,1268.65039657965,36394.3485557264,-0.000695051814559896,0.025,"Northeastern coastal forests",4,50411,60,"Temperate Broadleaf & Mixed Forests"
